concept_a_id,concept_a,concept_b_id,concept_b,cooccurrence_count,gcn_adj_weight
185,concept_185,310,concept_310,8.0,0.0
186,concept_186,228,concept_228,8.0,0.0
186,concept_186,249,concept_249,8.0,0.0
186,concept_186,282,concept_282,8.0,0.0
186,concept_186,291,concept_291,8.0,0.0
188,concept_188,207,concept_207,8.0,0.0
188,concept_188,210,concept_210,8.0,0.0
188,concept_188,245,concept_245,8.0,0.0
188,concept_188,278,concept_278,8.0,0.0
189,concept_189,234,concept_234,8.0,0.0
189,concept_189,276,concept_276,8.0,0.0
189,concept_189,290,concept_290,8.0,0.0
190,concept_190,193,concept_193,8.0,0.0
190,concept_190,199,concept_199,8.0,0.0
190,concept_190,211,concept_211,8.0,0.0
190,concept_190,213,concept_213,8.0,0.0
190,concept_190,262,concept_262,8.0,0.0
190,concept_190,299,concept_299,8.0,0.0
191,concept_191,206,concept_206,8.0,0.0
191,concept_191,209,concept_209,8.0,0.0
191,concept_191,221,concept_221,8.0,0.0
191,concept_191,236,concept_236,8.0,0.0
191,concept_191,248,concept_248,8.0,0.0
191,concept_191,253,concept_253,8.0,0.0
191,concept_191,306,concept_306,8.0,0.0
191,concept_191,311,concept_311,8.0,0.0
192,concept_192,195,concept_195,8.0,0.0
192,concept_192,215,concept_215,8.0,0.0
192,concept_192,219,concept_219,8.0,0.0
192,concept_192,228,concept_228,8.0,0.0
192,concept_192,261,concept_261,8.0,0.0
192,concept_192,294,concept_294,8.0,0.0
193,concept_193,301,concept_301,8.0,0.0
194,concept_194,287,concept_287,8.0,0.0
194,concept_194,301,concept_301,8.0,0.0
195,concept_195,206,concept_206,8.0,0.0
195,concept_195,257,concept_257,8.0,0.0
195,concept_195,288,concept_288,8.0,0.0
196,concept_196,256,concept_256,8.0,0.0
197,concept_197,242,concept_242,8.0,0.0
197,concept_197,246,concept_246,8.0,0.0
197,concept_197,251,concept_251,8.0,0.0
199,concept_199,242,concept_242,8.0,0.0
199,concept_199,255,concept_255,8.0,0.0
199,concept_199,265,concept_265,8.0,0.0
200,concept_200,218,concept_218,8.0,0.0
200,concept_200,283,concept_283,8.0,0.0
201,concept_201,213,concept_213,8.0,0.0
201,concept_201,228,concept_228,8.0,0.0
201,concept_201,230,concept_230,8.0,0.0
201,concept_201,245,concept_245,8.0,0.0
201,concept_201,291,concept_291,8.0,0.0
201,concept_201,298,concept_298,8.0,0.0
202,concept_202,257,concept_257,8.0,0.0
202,concept_202,301,concept_301,8.0,0.0
202,concept_202,302,concept_302,8.0,0.0
203,concept_203,285,concept_285,8.0,0.0
204,concept_204,229,concept_229,8.0,0.0
204,concept_204,285,concept_285,8.0,0.0
205,concept_205,253,concept_253,8.0,0.0
205,concept_205,260,concept_260,8.0,0.0
205,concept_205,278,concept_278,8.0,0.0
205,concept_205,298,concept_298,8.0,0.0
206,concept_206,218,concept_218,8.0,0.0
206,concept_206,221,concept_221,8.0,0.0
206,concept_206,243,concept_243,8.0,0.0
206,concept_206,244,concept_244,8.0,0.0
206,concept_206,251,concept_251,8.0,0.0
206,concept_206,311,concept_311,8.0,0.0
207,concept_207,214,concept_214,8.0,0.0
207,concept_207,279,concept_279,8.0,0.0
208,concept_208,251,concept_251,8.0,0.0
209,concept_209,251,concept_251,8.0,0.0
209,concept_209,296,concept_296,8.0,0.0
210,concept_210,245,concept_245,8.0,0.0
210,concept_210,262,concept_262,8.0,0.0
210,concept_210,275,concept_275,8.0,0.0
211,concept_211,226,concept_226,8.0,0.0
212,concept_212,266,concept_266,8.0,0.0
212,concept_212,280,concept_280,8.0,0.0
212,concept_212,285,concept_285,8.0,0.0
213,concept_213,226,concept_226,8.0,0.0
213,concept_213,266,concept_266,8.0,0.0
213,concept_213,301,concept_301,8.0,0.0
214,concept_214,233,concept_233,8.0,0.0
214,concept_214,263,concept_263,8.0,0.0
214,concept_214,303,concept_303,8.0,0.0
215,concept_215,280,concept_280,8.0,0.0
215,concept_215,301,concept_301,8.0,0.0
216,concept_216,251,concept_251,8.0,0.0
216,concept_216,282,concept_282,8.0,0.0
216,concept_216,295,concept_295,8.0,0.0
217,concept_217,251,concept_251,8.0,0.0
218,concept_218,270,concept_270,8.0,0.0
219,concept_219,229,concept_229,8.0,0.0
219,concept_219,233,concept_233,8.0,0.0
219,concept_219,275,concept_275,8.0,0.0
220,concept_220,266,concept_266,8.0,0.0
220,concept_220,287,concept_287,8.0,0.0
223,concept_223,288,concept_288,8.0,0.0
224,concept_224,242,concept_242,8.0,0.0
224,concept_224,288,concept_288,8.0,0.0
225,concept_225,248,concept_248,8.0,0.0
225,concept_225,269,concept_269,8.0,0.0
225,concept_225,272,concept_272,8.0,0.0
227,concept_227,248,concept_248,8.0,0.0
227,concept_227,258,concept_258,8.0,0.0
228,concept_228,282,concept_282,8.0,0.0
228,concept_228,306,concept_306,8.0,0.0
229,concept_229,251,concept_251,8.0,0.0
229,concept_229,269,concept_269,8.0,0.0
229,concept_229,282,concept_282,8.0,0.0
230,concept_230,258,concept_258,8.0,0.0
230,concept_230,276,concept_276,8.0,0.0
231,concept_231,241,concept_241,8.0,0.0
231,concept_231,248,concept_248,8.0,0.0
231,concept_231,275,concept_275,8.0,0.0
231,concept_231,291,concept_291,8.0,0.0
231,concept_231,293,concept_293,8.0,0.0
231,concept_231,299,concept_299,8.0,0.0
232,concept_232,272,concept_272,8.0,0.0
233,concept_233,278,concept_278,8.0,0.0
234,concept_234,245,concept_245,8.0,0.0
234,concept_234,276,concept_276,8.0,0.0
234,concept_234,300,concept_300,8.0,0.0
234,concept_234,306,concept_306,8.0,0.0
236,concept_236,302,concept_302,8.0,0.0
237,concept_237,255,concept_255,8.0,0.0
237,concept_237,276,concept_276,8.0,0.0
237,concept_237,295,concept_295,8.0,0.0
238,concept_238,280,concept_280,8.0,0.0
238,concept_238,301,concept_301,8.0,0.0
240,concept_240,270,concept_270,8.0,0.0
241,concept_241,303,concept_303,8.0,0.0
243,concept_243,266,concept_266,8.0,0.0
243,concept_243,285,concept_285,8.0,0.0
243,concept_243,296,concept_296,8.0,0.0
244,concept_244,270,concept_270,8.0,0.0
244,concept_244,281,concept_281,8.0,0.0
244,concept_244,286,concept_286,8.0,0.0
244,concept_244,302,concept_302,8.0,0.0
245,concept_245,251,concept_251,8.0,0.0
245,concept_245,257,concept_257,8.0,0.0
245,concept_245,302,concept_302,8.0,0.0
245,concept_245,306,concept_306,8.0,0.0
247,concept_247,280,concept_280,8.0,0.0
248,concept_248,307,concept_307,8.0,0.0
249,concept_249,287,concept_287,8.0,0.0
250,concept_250,255,concept_255,8.0,0.0
250,concept_250,278,concept_278,8.0,0.0
251,concept_251,260,concept_260,8.0,0.0
251,concept_251,277,concept_277,8.0,0.0
251,concept_251,298,concept_298,8.0,0.0
251,concept_251,304,concept_304,8.0,0.0
251,concept_251,307,concept_307,8.0,0.0
252,concept_252,261,concept_261,8.0,0.0
252,concept_252,264,concept_264,8.0,0.0
252,concept_252,267,concept_267,8.0,0.0
252,concept_252,290,concept_290,8.0,0.0
252,concept_252,291,concept_291,8.0,0.0
253,concept_253,257,concept_257,8.0,0.0
253,concept_253,266,concept_266,8.0,0.0
254,concept_254,261,concept_261,8.0,0.0
255,concept_255,263,concept_263,8.0,0.0
255,concept_255,269,concept_269,8.0,0.0
255,concept_255,270,concept_270,8.0,0.0
255,concept_255,284,concept_284,8.0,0.0
256,concept_256,262,concept_262,8.0,0.0
257,concept_257,288,concept_288,8.0,0.0
257,concept_257,298,concept_298,8.0,0.0
257,concept_257,306,concept_306,8.0,0.0
257,concept_257,308,concept_308,8.0,0.0
258,concept_258,305,concept_305,8.0,0.0
258,concept_258,306,concept_306,8.0,0.0
259,concept_259,287,concept_287,8.0,0.0
261,concept_261,275,concept_275,8.0,0.0
262,concept_262,280,concept_280,8.0,0.0
262,concept_262,301,concept_301,8.0,0.0
263,concept_263,290,concept_290,8.0,0.0
264,concept_264,295,concept_295,8.0,0.0
265,concept_265,304,concept_304,8.0,0.0
265,concept_265,308,concept_308,8.0,0.0
265,concept_265,310,concept_310,8.0,0.0
266,concept_266,310,concept_310,8.0,0.0
269,concept_269,273,concept_273,8.0,0.0
269,concept_269,279,concept_279,8.0,0.0
272,concept_272,291,concept_291,8.0,0.0
273,concept_273,276,concept_276,8.0,0.0
273,concept_273,293,concept_293,8.0,0.0
273,concept_273,306,concept_306,8.0,0.0
276,concept_276,290,concept_290,8.0,0.0
276,concept_276,297,concept_297,8.0,0.0
276,concept_276,309,concept_309,8.0,0.0
277,concept_277,280,concept_280,8.0,0.0
280,concept_280,306,concept_306,8.0,0.0
285,concept_285,308,concept_308,8.0,0.0
293,concept_293,305,concept_305,8.0,0.0
294,concept_294,297,concept_297,8.0,0.0
295,concept_295,309,concept_309,8.0,0.0
296,concept_296,304,concept_304,8.0,0.0
297,concept_297,304,concept_304,8.0,0.0
302,concept_302,311,concept_311,8.0,0.0
141,concept_141,149,concept_149,7.0,0.012274842709302902
226,concept_226,237,concept_237,7.0,0.00994896050542593
143,concept_143,149,concept_149,7.0,0.008389517664909363
281,concept_281,311,concept_311,7.0,0.007427975535392761
0,concept_0,217,concept_217,7.0,0.0
0,concept_0,225,concept_225,7.0,0.0
0,concept_0,228,concept_228,7.0,0.0
0,concept_0,275,concept_275,7.0,0.0
1,concept_1,13,concept_13,7.0,0.0
1,concept_1,37,concept_37,7.0,0.0
1,concept_1,89,concept_89,7.0,0.0
1,concept_1,112,concept_112,7.0,0.0
1,concept_1,272,concept_272,7.0,0.0
2,concept_2,153,concept_153,7.0,0.0
2,concept_2,245,concept_245,7.0,0.0
2,concept_2,288,concept_288,7.0,0.0
3,concept_3,15,concept_15,7.0,0.0
3,concept_3,64,concept_64,7.0,0.0
3,concept_3,68,concept_68,7.0,0.0
3,concept_3,79,concept_79,7.0,0.0
3,concept_3,81,concept_81,7.0,0.0
3,concept_3,127,concept_127,7.0,0.0
3,concept_3,167,concept_167,7.0,0.0
3,concept_3,169,concept_169,7.0,0.0
3,concept_3,175,concept_175,7.0,0.0
3,concept_3,225,concept_225,7.0,0.0
3,concept_3,261,concept_261,7.0,0.0
3,concept_3,278,concept_278,7.0,0.0
4,concept_4,26,concept_26,7.0,0.0
4,concept_4,118,concept_118,7.0,0.0
4,concept_4,120,concept_120,7.0,0.0
4,concept_4,165,concept_165,7.0,0.0
4,concept_4,203,concept_203,7.0,0.0
4,concept_4,248,concept_248,7.0,0.0
5,concept_5,26,concept_26,7.0,0.0
5,concept_5,34,concept_34,7.0,0.0
5,concept_5,144,concept_144,7.0,0.0
5,concept_5,256,concept_256,7.0,0.0
5,concept_5,269,concept_269,7.0,0.0
5,concept_5,300,concept_300,7.0,0.0
6,concept_6,42,concept_42,7.0,0.0
6,concept_6,270,concept_270,7.0,0.0
7,concept_7,27,concept_27,7.0,0.0
7,concept_7,114,concept_114,7.0,0.0
7,concept_7,129,concept_129,7.0,0.0
7,concept_7,265,concept_265,7.0,0.0
7,concept_7,285,concept_285,7.0,0.0
7,concept_7,286,concept_286,7.0,0.0
8,concept_8,23,concept_23,7.0,0.0
8,concept_8,74,concept_74,7.0,0.0
8,concept_8,229,concept_229,7.0,0.0
8,concept_8,246,concept_246,7.0,0.0
8,concept_8,276,concept_276,7.0,0.0
9,concept_9,16,concept_16,7.0,0.0
9,concept_9,52,concept_52,7.0,0.0
9,concept_9,109,concept_109,7.0,0.0
9,concept_9,136,concept_136,7.0,0.0
9,concept_9,156,concept_156,7.0,0.0
9,concept_9,168,concept_168,7.0,0.0
9,concept_9,189,concept_189,7.0,0.0
9,concept_9,201,concept_201,7.0,0.0
9,concept_9,227,concept_227,7.0,0.0
9,concept_9,245,concept_245,7.0,0.0
9,concept_9,252,concept_252,7.0,0.0
9,concept_9,284,concept_284,7.0,0.0
10,concept_10,87,concept_87,7.0,0.0
10,concept_10,128,concept_128,7.0,0.0
10,concept_10,161,concept_161,7.0,0.0
10,concept_10,176,concept_176,7.0,0.0
10,concept_10,180,concept_180,7.0,0.0
11,concept_11,17,concept_17,7.0,0.0
11,concept_11,96,concept_96,7.0,0.0
11,concept_11,97,concept_97,7.0,0.0
11,concept_11,100,concept_100,7.0,0.0
11,concept_11,108,concept_108,7.0,0.0
11,concept_11,119,concept_119,7.0,0.0
11,concept_11,155,concept_155,7.0,0.0
11,concept_11,202,concept_202,7.0,0.0
11,concept_11,203,concept_203,7.0,0.0
11,concept_11,211,concept_211,7.0,0.0
11,concept_11,214,concept_214,7.0,0.0
11,concept_11,222,concept_222,7.0,0.0
11,concept_11,255,concept_255,7.0,0.0
12,concept_12,50,concept_50,7.0,0.0
12,concept_12,51,concept_51,7.0,0.0
12,concept_12,57,concept_57,7.0,0.0
12,concept_12,66,concept_66,7.0,0.0
12,concept_12,75,concept_75,7.0,0.0
12,concept_12,107,concept_107,7.0,0.0
12,concept_12,199,concept_199,7.0,0.0
12,concept_12,208,concept_208,7.0,0.0
12,concept_12,266,concept_266,7.0,0.0
13,concept_13,14,concept_14,7.0,0.0
13,concept_13,24,concept_24,7.0,0.0
13,concept_13,29,concept_29,7.0,0.0
13,concept_13,30,concept_30,7.0,0.0
13,concept_13,38,concept_38,7.0,0.0
13,concept_13,95,concept_95,7.0,0.0
13,concept_13,96,concept_96,7.0,0.0
13,concept_13,100,concept_100,7.0,0.0
13,concept_13,106,concept_106,7.0,0.0
13,concept_13,110,concept_110,7.0,0.0
13,concept_13,121,concept_121,7.0,0.0
13,concept_13,168,concept_168,7.0,0.0
13,concept_13,181,concept_181,7.0,0.0
13,concept_13,229,concept_229,7.0,0.0
13,concept_13,276,concept_276,7.0,0.0
14,concept_14,48,concept_48,7.0,0.0
14,concept_14,114,concept_114,7.0,0.0
14,concept_14,135,concept_135,7.0,0.0
14,concept_14,199,concept_199,7.0,0.0
14,concept_14,266,concept_266,7.0,0.0
14,concept_14,302,concept_302,7.0,0.0
15,concept_15,109,concept_109,7.0,0.0
15,concept_15,113,concept_113,7.0,0.0
15,concept_15,120,concept_120,7.0,0.0
15,concept_15,150,concept_150,7.0,0.0
15,concept_15,195,concept_195,7.0,0.0
16,concept_16,40,concept_40,7.0,0.0
16,concept_16,79,concept_79,7.0,0.0
16,concept_16,105,concept_105,7.0,0.0
16,concept_16,136,concept_136,7.0,0.0
16,concept_16,160,concept_160,7.0,0.0
16,concept_16,180,concept_180,7.0,0.0
16,concept_16,231,concept_231,7.0,0.0
16,concept_16,234,concept_234,7.0,0.0
16,concept_16,258,concept_258,7.0,0.0
16,concept_16,272,concept_272,7.0,0.0
16,concept_16,297,concept_297,7.0,0.0
16,concept_16,306,concept_306,7.0,0.0
17,concept_17,122,concept_122,7.0,0.0
17,concept_17,155,concept_155,7.0,0.0
17,concept_17,166,concept_166,7.0,0.0
17,concept_17,179,concept_179,7.0,0.0
17,concept_17,183,concept_183,7.0,0.0
17,concept_17,184,concept_184,7.0,0.0
17,concept_17,194,concept_194,7.0,0.0
17,concept_17,197,concept_197,7.0,0.0
17,concept_17,258,concept_258,7.0,0.0
17,concept_17,262,concept_262,7.0,0.0
17,concept_17,284,concept_284,7.0,0.0
18,concept_18,35,concept_35,7.0,0.0
18,concept_18,88,concept_88,7.0,0.0
18,concept_18,110,concept_110,7.0,0.0
18,concept_18,129,concept_129,7.0,0.0
18,concept_18,152,concept_152,7.0,0.0
18,concept_18,191,concept_191,7.0,0.0
18,concept_18,220,concept_220,7.0,0.0
18,concept_18,246,concept_246,7.0,0.0
18,concept_18,247,concept_247,7.0,0.0
18,concept_18,289,concept_289,7.0,0.0
18,concept_18,310,concept_310,7.0,0.0
19,concept_19,96,concept_96,7.0,0.0
19,concept_19,99,concept_99,7.0,0.0
19,concept_19,138,concept_138,7.0,0.0
19,concept_19,230,concept_230,7.0,0.0
20,concept_20,33,concept_33,7.0,0.0
20,concept_20,114,concept_114,7.0,0.0
20,concept_20,161,concept_161,7.0,0.0
20,concept_20,226,concept_226,7.0,0.0
21,concept_21,122,concept_122,7.0,0.0
21,concept_21,266,concept_266,7.0,0.0
21,concept_21,285,concept_285,7.0,0.0
22,concept_22,68,concept_68,7.0,0.0
22,concept_22,83,concept_83,7.0,0.0
22,concept_22,89,concept_89,7.0,0.0
22,concept_22,171,concept_171,7.0,0.0
22,concept_22,206,concept_206,7.0,0.0
22,concept_22,229,concept_229,7.0,0.0
22,concept_22,230,concept_230,7.0,0.0
22,concept_22,237,concept_237,7.0,0.0
22,concept_22,260,concept_260,7.0,0.0
23,concept_23,41,concept_41,7.0,0.0
23,concept_23,66,concept_66,7.0,0.0
23,concept_23,107,concept_107,7.0,0.0
23,concept_23,129,concept_129,7.0,0.0
23,concept_23,175,concept_175,7.0,0.0
23,concept_23,186,concept_186,7.0,0.0
23,concept_23,201,concept_201,7.0,0.0
23,concept_23,256,concept_256,7.0,0.0
23,concept_23,282,concept_282,7.0,0.0
24,concept_24,80,concept_80,7.0,0.0
24,concept_24,109,concept_109,7.0,0.0
24,concept_24,112,concept_112,7.0,0.0
24,concept_24,126,concept_126,7.0,0.0
24,concept_24,136,concept_136,7.0,0.0
24,concept_24,156,concept_156,7.0,0.0
24,concept_24,162,concept_162,7.0,0.0
24,concept_24,173,concept_173,7.0,0.0
24,concept_24,195,concept_195,7.0,0.0
24,concept_24,227,concept_227,7.0,0.0
24,concept_24,245,concept_245,7.0,0.0
24,concept_24,252,concept_252,7.0,0.0
24,concept_24,261,concept_261,7.0,0.0
25,concept_25,67,concept_67,7.0,0.0
25,concept_25,71,concept_71,7.0,0.0
25,concept_25,282,concept_282,7.0,0.0
26,concept_26,47,concept_47,7.0,0.0
26,concept_26,96,concept_96,7.0,0.0
26,concept_26,113,concept_113,7.0,0.0
26,concept_26,144,concept_144,7.0,0.0
26,concept_26,158,concept_158,7.0,0.0
26,concept_26,185,concept_185,7.0,0.0
26,concept_26,200,concept_200,7.0,0.0
26,concept_26,202,concept_202,7.0,0.0
26,concept_26,214,concept_214,7.0,0.0
26,concept_26,225,concept_225,7.0,0.0
26,concept_26,245,concept_245,7.0,0.0
26,concept_26,255,concept_255,7.0,0.0
26,concept_26,262,concept_262,7.0,0.0
26,concept_26,278,concept_278,7.0,0.0
26,concept_26,296,concept_296,7.0,0.0
26,concept_26,301,concept_301,7.0,0.0
27,concept_27,116,concept_116,7.0,0.0
27,concept_27,169,concept_169,7.0,0.0
27,concept_27,178,concept_178,7.0,0.0
27,concept_27,179,concept_179,7.0,0.0
27,concept_27,184,concept_184,7.0,0.0
27,concept_27,187,concept_187,7.0,0.0
27,concept_27,212,concept_212,7.0,0.0
27,concept_27,214,concept_214,7.0,0.0
27,concept_27,260,concept_260,7.0,0.0
28,concept_28,44,concept_44,7.0,0.0
28,concept_28,97,concept_97,7.0,0.0
28,concept_28,100,concept_100,7.0,0.0
28,concept_28,106,concept_106,7.0,0.0
28,concept_28,134,concept_134,7.0,0.0
28,concept_28,172,concept_172,7.0,0.0
28,concept_28,194,concept_194,7.0,0.0
28,concept_28,195,concept_195,7.0,0.0
28,concept_28,215,concept_215,7.0,0.0
28,concept_28,273,concept_273,7.0,0.0
29,concept_29,62,concept_62,7.0,0.0
29,concept_29,81,concept_81,7.0,0.0
29,concept_29,83,concept_83,7.0,0.0
29,concept_29,107,concept_107,7.0,0.0
29,concept_29,199,concept_199,7.0,0.0
29,concept_29,206,concept_206,7.0,0.0
29,concept_29,302,concept_302,7.0,0.0
30,concept_30,58,concept_58,7.0,0.0
30,concept_30,89,concept_89,7.0,0.0
30,concept_30,109,concept_109,7.0,0.0
30,concept_30,120,concept_120,7.0,0.0
30,concept_30,147,concept_147,7.0,0.0
30,concept_30,160,concept_160,7.0,0.0
30,concept_30,250,concept_250,7.0,0.0
30,concept_30,252,concept_252,7.0,0.0
30,concept_30,295,concept_295,7.0,0.0
31,concept_31,79,concept_79,7.0,0.0
31,concept_31,167,concept_167,7.0,0.0
31,concept_31,180,concept_180,7.0,0.0
31,concept_31,237,concept_237,7.0,0.0
31,concept_31,261,concept_261,7.0,0.0
31,concept_31,270,concept_270,7.0,0.0
31,concept_31,272,concept_272,7.0,0.0
31,concept_31,276,concept_276,7.0,0.0
31,concept_31,297,concept_297,7.0,0.0
31,concept_31,303,concept_303,7.0,0.0
32,concept_32,40,concept_40,7.0,0.0
32,concept_32,41,concept_41,7.0,0.0
32,concept_32,76,concept_76,7.0,0.0
32,concept_32,92,concept_92,7.0,0.0
32,concept_32,98,concept_98,7.0,0.0
32,concept_32,122,concept_122,7.0,0.0
32,concept_32,154,concept_154,7.0,0.0
32,concept_32,164,concept_164,7.0,0.0
32,concept_32,184,concept_184,7.0,0.0
32,concept_32,199,concept_199,7.0,0.0
32,concept_32,241,concept_241,7.0,0.0
33,concept_33,69,concept_69,7.0,0.0
33,concept_33,110,concept_110,7.0,0.0
33,concept_33,129,concept_129,7.0,0.0
33,concept_33,150,concept_150,7.0,0.0
33,concept_33,178,concept_178,7.0,0.0
33,concept_33,191,concept_191,7.0,0.0
33,concept_33,202,concept_202,7.0,0.0
33,concept_33,206,concept_206,7.0,0.0
33,concept_33,213,concept_213,7.0,0.0
33,concept_33,220,concept_220,7.0,0.0
33,concept_33,238,concept_238,7.0,0.0
33,concept_33,240,concept_240,7.0,0.0
33,concept_33,243,concept_243,7.0,0.0
33,concept_33,244,concept_244,7.0,0.0
33,concept_33,268,concept_268,7.0,0.0
34,concept_34,58,concept_58,7.0,0.0
34,concept_34,85,concept_85,7.0,0.0
34,concept_34,126,concept_126,7.0,0.0
34,concept_34,176,concept_176,7.0,0.0
34,concept_34,179,concept_179,7.0,0.0
34,concept_34,180,concept_180,7.0,0.0
34,concept_34,197,concept_197,7.0,0.0
34,concept_34,214,concept_214,7.0,0.0
34,concept_34,217,concept_217,7.0,0.0
34,concept_34,222,concept_222,7.0,0.0
34,concept_34,233,concept_233,7.0,0.0
